"","size","rep","tau","degAssort","clustering","pathLen","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio"
"7536",500,52,0.375,-0.00346711828264041,0.0856668102652471,6,0.534701957205152,0.266827119659607,6.77595658185727,165,1.24946208825449,0.788,0.748,0.828,0.903381642512077
"7537",500,52,0.375,0.033085029378937,0.101950761735519,6,0.628111140048433,0.314006696112287,8.37112901572359,196,1.00438200497462,0.792,0.74,0.844,0.876777251184834
"7538",500,52,0.375,0.0660335399497526,0.119088975194676,7,0.731446427293576,0.36498030436138,7.20973854922161,168,0.768771613623421,0.73,0.728,0.732,0.994535519125683
"7539",500,52,0.375,0.117831242154942,0.166621526461188,7,0.834879848657776,0.415076049860531,10.0641095254987,158,1.01381587883988,0.732,0.7,0.764,0.916230366492147
"7540",500,52,0.375,0.194627153747066,0.227350458121074,7,0.908977914409321,0.454107421187082,6.76569487337996,164,1.13938718882987,0.67,0.68,0.66,1.03030303030303
"7541",1000,52,0.375,-0.0193451268891359,0.0308644695100458,5,0.00651966103535273,0.00324502092033369,9.07062347801842,382,1.14791987138814,0.864,0.87,0.858,1.01398601398601
"7542",1000,52,0.375,-0.0291111244993282,0.0339317719250281,5,0.11735417250678,0.058650555477868,7.91583812600855,342,0.98613812385911,0.872,0.886,0.858,1.03263403263403
"7543",1000,52,0.375,0.0116489773615796,0.0374813070730854,6,0.233071644135215,0.116501138319673,11.3891579985902,388,1.23476021417428,0.859,0.868,0.85,1.02117647058824
"7544",1000,52,0.375,0.0257710114395064,0.0406706089582285,6,0.326587971856816,0.1631500519613,10.3792599524718,372,1.22607436414647,0.817,0.826,0.808,1.02227722772277
"7545",1000,52,0.375,0.0191251813168333,0.0450214100476449,6,0.388560160965795,0.194278321423649,9.97973962260492,333,1.0436125345415,0.797,0.814,0.78,1.04358974358974
"7546",1000,52,0.375,0.0492480888284978,0.0561639201662398,7,0.530128030488424,0.263218119755455,8.50052211954862,330,1.17268838759706,0.784,0.754,0.814,0.926289926289926
"7547",1000,52,0.375,0.0339041588221039,0.0627354416655947,7,0.634077619248743,0.316322206338172,6.95008615855164,338,1.09963861477842,0.751,0.772,0.73,1.05753424657534
"7548",1000,52,0.375,0.0484901964469279,0.0719702376704018,7,0.722032323869143,0.360581362945406,8.93595666294808,320,0.828639404587287,0.705,0.712,0.698,1.02005730659026
"7549",1000,52,0.375,0.0538392217146107,0.0981687839847846,8,0.834997046843934,0.41620943069932,9.22003258571408,331,1.00789343034864,0.708,0.688,0.728,0.945054945054945
"7550",1000,52,0.375,0.168305756324309,0.153682240639104,8,0.934961461865512,0.467167681580348,6.81842323026384,345,0.897095402155411,0.732,0.72,0.744,0.967741935483871
"7551",1500,52,0.375,-0.0253100979060775,0.0231768055281879,5,0.0118826696413502,0.00594128805372945,8.57522752465997,574,1.1435444657061,0.876,0.881333333333333,0.870666666666667,1.01225114854518
"7552",1500,52,0.375,-0.00195631086947187,0.0253344987561353,5,0.0923163491379981,0.0461580921807988,9.14051940441096,506,1.01381080051429,0.841333333333333,0.844,0.838666666666667,1.00635930047695
"7553",1500,52,0.375,-0.00472895750315656,0.027833106195618,7,0.186491824050633,0.0932289339310997,8.84510030941906,521,1.16018085517895,0.867333333333333,0.864,0.870666666666667,0.992343032159265
"7554",1500,52,0.375,0.00536033850013478,0.029815712900097,7,0.321022693551158,0.160506762801934,10.6216549232399,499,1.14700852175351,0.812,0.818666666666667,0.805333333333333,1.01655629139073
"7555",1500,52,0.375,0.0408715723545562,0.032614500168116,6,0.400365923167921,0.200082114797397,8.56308667332396,509,1.28223512831993,0.808666666666667,0.794666666666667,0.822666666666667,0.965964343598055
"7556",1500,52,0.375,0.0451769804155935,0.0354124247919708,7,0.51496106845849,0.25716022559481,8.96924725434907,554,0.860560684148195,0.796666666666667,0.797333333333333,0.796,1.00167504187605
"7557",1500,52,0.375,0.0525890276552826,0.0446312473673608,8,0.629273084310631,0.31385519647623,9.60928231464837,486,0.945535531400262,0.754666666666667,0.750666666666667,0.758666666666667,0.989455184534271
"7558",1500,52,0.375,0.0588664724810703,0.0557627265631775,8,0.728733481242152,0.361777253014156,9.03254062767674,495,1.02942609688764,0.732666666666667,0.756,0.709333333333333,1.06578947368421
"7559",1500,52,0.375,0.0936805042373866,0.0690994001104628,8,0.833636852482524,0.415068391068487,12.528282552531,500,0.856739214725687,0.698666666666667,0.682666666666667,0.714666666666667,0.955223880597015
"7560",1500,52,0.375,0.1283730226248,0.10390162239094,7,0.934790106794348,0.467303076426735,7.77131803547279,487,0.910440249188636,0.744666666666667,0.778666666666667,0.710666666666667,1.09568480300188
"7561",500,53,0.375,-0.0520084467309524,0.0569876055326028,4,0.0011650575030856,0.000580626616843882,9.05231020224953,177,1.17366869904399,0.87,0.896,0.844,1.06161137440758
"7562",500,53,0.375,-0.02648818323112,0.0579760822435135,5,0.0848356117132329,0.0423770793776745,10.746680516153,173,1.23900251092839,0.83,0.828,0.832,0.995192307692308
"7563",500,53,0.375,0.00695671538395401,0.0592654225603233,5,0.185113897799812,0.092511608888745,11.2016971804955,176,1.0830242189227,0.844,0.844,0.844,1
"7564",500,53,0.375,0.0109326424849797,0.074750183847385,6,0.319840937794478,0.158955827520455,7.08345467616283,167,1.3523200843761,0.824,0.796,0.852,0.934272300469484
"7565",500,53,0.375,0.0146076657064685,0.0862392200974878,6,0.421114142558761,0.207259168694258,5.49357942869185,168,1.24924539389164,0.788,0.764,0.812,0.940886699507389
"7566",500,53,0.375,0.0286049741703797,0.0952195561748253,6,0.520649803778966,0.258754620276994,8.562576758036,162,0.921367919030906,0.724,0.76,0.688,1.1046511627907
"7567",500,53,0.375,0.0771765628996497,0.102262066089857,6,0.628464602406352,0.313801602370764,6.995458535048,166,1.02774409809963,0.756,0.752,0.76,0.989473684210526
"7568",500,53,0.375,0.0392635308272735,0.131711113993958,6,0.7340953307393,0.366618220388731,7.64040181835529,188,0.846719879941325,0.752,0.716,0.788,0.908629441624365
"7569",500,53,0.375,0.130054586670491,0.171260823809612,8,0.834742446544936,0.416695343084665,6.03811053674488,153,1.13445678605017,0.698,0.672,0.724,0.928176795580111
"7570",500,53,0.375,0.196500084410482,0.237679120879121,7,0.923406705533187,0.441486342602901,11.6858311936578,173,1.12144601445098,0.732,0.692,0.772,0.896373056994819
"7571",1000,53,0.375,-0.013729978884964,0.0332112970711297,5,-0.00703018108651918,-0.00351505871677221,7.47009437261591,364,1.06022575557573,0.866,0.872,0.86,1.01395348837209
"7572",1000,53,0.375,-0.00359056832209265,0.0323314968163373,5,0.0903950376333013,0.0451339172985357,8.11787498370713,384,1.16156951345171,0.883,0.87,0.896,0.970982142857143
"7573",1000,53,0.375,0.00790834437209404,0.0340831333021973,6,0.18658830547964,0.0931363800528969,9.62626075092272,351,1.12637773755726,0.855,0.852,0.858,0.993006993006993
"7574",1000,53,0.375,0.0368513591626142,0.0420240044235794,6,0.334039007215632,0.166827543814996,8.82562833979814,341,1.20455684721535,0.824,0.814,0.834,0.976019184652278
"7575",1000,53,0.375,4.6656002300306e-05,0.0501873360809292,6,0.433726819283057,0.216642786936537,8.29414830263143,312,1.43515033799984,0.783,0.808,0.758,1.06596306068602
"7576",1000,53,0.375,0.0465786643882847,0.051633033063258,7,0.503478079909702,0.251620880696251,9.8191065732796,310,0.953542219905827,0.781,0.77,0.792,0.972222222222222
"7577",1000,53,0.375,0.021336143527,0.059423421766518,6,0.633207781811484,0.316524377545877,8.05362764023361,352,0.998582423262509,0.78,0.768,0.792,0.96969696969697
"7578",1000,53,0.375,0.0773106483775083,0.0749380957995846,7,0.722353996804941,0.359594229026095,9.24182735051246,350,0.996212938309185,0.761,0.774,0.748,1.03475935828877
"7579",1000,53,0.375,0.0892003382883231,0.0946451233742451,7,0.833033445805917,0.416352447513051,9.14594921329484,326,0.985088848910212,0.761,0.78,0.742,1.05121293800539
"7580",1000,53,0.375,0.184229572221804,0.163327944518638,8,0.934842447768747,0.466255013787602,10.0008135070879,303,0.973414971967644,0.715,0.708,0.722,0.980609418282548
"7581",1500,53,0.375,-0.021468350415811,0.0234020136616407,5,-0.00910919962182384,-0.00454423877815746,11.4018256168743,536,1.0162634463301,0.870666666666667,0.848,0.893333333333333,0.949253731343284
"7582",1500,53,0.375,0.009100136695416,0.0253795683574658,5,0.0896780129902167,0.0446826496457622,10.0060740612593,467,1.21857929927636,0.843333333333333,0.853333333333333,0.833333333333333,1.024
"7583",1500,53,0.375,0.000957934283533197,0.0265184261846841,6,0.192587286863904,0.0959831932848105,8.02998684405596,555,0.937058657708699,0.859333333333333,0.86,0.858666666666667,1.00155279503106
"7584",1500,53,0.375,0.00279629238391263,0.0313174194446378,6,0.332929813551581,0.166430888943329,10.5708292966074,535,1.00136173839578,0.826666666666667,0.82,0.833333333333333,0.984
"7585",1500,53,0.375,0.0208579748162064,0.0335253992041755,7,0.389192673560516,0.194260388958724,8.90732418435219,527,1.02514179114473,0.823333333333333,0.821333333333333,0.825333333333333,0.995153473344103
"7586",1500,53,0.375,0.0330202041455305,0.0394524011675828,7,0.509205366192471,0.251303863572168,10.3293142760886,477,1.03269161163793,0.768,0.757333333333333,0.778666666666667,0.972602739726027
"7587",1500,53,0.375,0.0654763653045102,0.0447644515036264,7,0.634906135941406,0.316439211087506,8.39129753831557,486,0.828611564030211,0.750666666666667,0.766666666666667,0.734666666666667,1.04355716878403
"7588",1500,53,0.375,0.0498807920707961,0.0534571723426213,8,0.730921588459015,0.365451374804831,7.79137973759952,495,1.08593104285705,0.756666666666667,0.745333333333333,0.768,0.970486111111111
"7589",1500,53,0.375,0.102964601205763,0.076851308844698,7,0.834259456916982,0.411558900477419,8.09854430291258,488,0.892601846325325,0.728666666666667,0.688,0.769333333333333,0.894280762564991
"7590",1500,53,0.375,0.125601923600392,0.104378586827802,8,0.934740783333569,0.466925246618822,7.94651754775292,475,0.871985391835917,0.742,0.769333333333333,0.714666666666667,1.07649253731343
"7591",500,54,0.375,-0.0224798020649952,0.0573096885813149,4,0.00921445921428913,0.00460703860992914,7.61558086656679,198,1.15811504622412,0.892,0.888,0.896,0.991071428571429
"7592",500,54,0.375,0.000943415014783424,0.0545680941452219,5,0.132201982035214,0.0660863369350914,7.76367939532041,175,1.16010210176907,0.838,0.84,0.836,1.00478468899522
"7593",500,54,0.375,-0.0216479660730621,0.0595170855690483,5,0.18871338229135,0.0939800574068152,9.87226194058882,190,0.981495347370076,0.876,0.872,0.88,0.990909090909091
"7594",500,54,0.375,0.0139131089472134,0.0674320158284636,5,0.321518187890933,0.160756490654187,10.3644218310365,169,1.25155851940983,0.802,0.792,0.812,0.975369458128079
"7595",500,54,0.375,0.0357739973259034,0.076388733778562,5,0.433080827720657,0.216418349128979,7.8861095717662,180,0.897473683390839,0.832,0.816,0.848,0.962264150943396
"7596",500,54,0.375,-0.0169956927867464,0.089655991919672,6,0.52831680913123,0.263677760729366,6.76267918435486,179,1.39632048088488,0.78,0.808,0.752,1.07446808510638
"7597",500,54,0.375,0.0457748532502354,0.110655491768848,7,0.634506690575051,0.313672700185013,8.49001456413341,178,1.09500530227658,0.752,0.792,0.712,1.1123595505618
"7598",500,54,0.375,0.0799174354832067,0.131628113022208,7,0.734506855538463,0.36405240294888,8.06776642471943,167,1.15341860045284,0.75,0.792,0.708,1.11864406779661
"7599",500,54,0.375,0.128866301571447,0.17936768521951,7,0.833077947281402,0.405692424162682,7.63562515627099,151,0.891764782032406,0.716,0.668,0.764,0.87434554973822
"7600",500,54,0.375,0.1792834907957,0.242293856246032,7,0.914849616607074,0.453968802756175,8.36703516258985,156,0.84096820759672,0.714,0.692,0.736,0.940217391304348
"7601",1000,54,0.375,-0.0331014678303042,0.032321947115138,5,-0.00229571648698235,-0.00114775620743876,7.59912004311873,375,0.965148814289284,0.859,0.862,0.856,1.00700934579439
"7602",1000,54,0.375,0.00287249608723965,0.0344732609126766,5,0.090433933871757,0.0452151036861839,9.12052322434015,359,1.29191297314275,0.85,0.842,0.858,0.981351981351981
"7603",1000,54,0.375,0.0269484307571934,0.0362907245959389,5,0.234676936350526,0.117303545541338,8.12255631491059,379,1.0561277237664,0.851,0.84,0.862,0.974477958236659
"7604",1000,54,0.375,0.00662918595273761,0.0399170819377502,6,0.334763696327985,0.167371603275222,8.67314816792553,364,0.973866028188567,0.816,0.83,0.802,1.03491271820449
"7605",1000,54,0.375,0.00244008261095501,0.0436118485815709,7,0.404542095703091,0.201974106874284,7.95010338718115,347,1.25197982623519,0.831,0.836,0.826,1.01210653753027
"7606",1000,54,0.375,0.0334726708693955,0.053681371303481,7,0.532161779908675,0.266061092002185,9.30422846906488,377,1.05855636059878,0.823,0.81,0.836,0.968899521531101
"7607",1000,54,0.375,0.0530472524840869,0.0545582541358677,7,0.615096981673687,0.307429630918835,8.14118546456868,341,1.1311579510785,0.758,0.754,0.762,0.989501312335958
"7608",1000,54,0.375,0.0598788101804976,0.0732102393428693,7,0.728510458166343,0.362270180652288,9.31845713572616,334,0.920247522961117,0.741,0.74,0.742,0.997304582210243
"7609",1000,54,0.375,0.0530372577531634,0.0986840478917574,7,0.834619133296099,0.417095136965561,8.56438591211084,291,1.01656374779353,0.721,0.704,0.738,0.953929539295393
"7610",1000,54,0.375,0.178855752053858,0.158885017421603,8,0.934454405759297,0.46616219772658,8.0975285529438,316,0.850810292645078,0.726,0.726,0.726,1
"7611",1500,54,0.375,-0.00904006730758239,0.0241050777685828,5,-0.000402962214938764,-0.00020148067232223,7.61844996952546,564,1.1753650895523,0.879333333333333,0.884,0.874666666666667,1.01067073170732
"7612",1500,54,0.375,0.00384892559981653,0.0240369931028604,5,0.106263852477123,0.0531032137755806,9.39567557527215,501,1.24736280668187,0.859333333333333,0.86,0.858666666666667,1.00155279503106
"7613",1500,54,0.375,-0.00757037809529532,0.0254214720281869,6,0.202660041741824,0.101328499796297,10.0732993987619,514,1.03205526454222,0.846,0.844,0.848,0.995283018867924
"7614",1500,54,0.375,0.00732583630939328,0.030090290760113,6,0.278814223242317,0.139405160800336,7.56821724629492,546,1.05187114442851,0.844666666666667,0.830666666666667,0.858666666666667,0.967391304347826
"7615",1500,54,0.375,0.0311829991311338,0.0330233965043334,6,0.396844596619683,0.197955617313451,10.5436728011299,549,1.08193344197162,0.818,0.825333333333333,0.810666666666667,1.01809210526316
"7616",1500,54,0.375,0.0551790914339314,0.0369462994428419,7,0.509807639486119,0.254828106446694,9.71236716738648,489,0.941437557690795,0.767333333333333,0.778666666666667,0.756,1.0299823633157
"7617",1500,54,0.375,0.0510043269218293,0.046018135462767,7,0.632316832067735,0.316145950328624,8.64914064104292,504,0.962138330982505,0.772,0.776,0.768,1.01041666666667
"7618",1500,54,0.375,0.040220256954929,0.0537150970184572,7,0.734077504156392,0.366959481197978,10.1405725948974,552,0.984271805232904,0.784666666666667,0.797333333333333,0.772,1.03281519861831
"7619",1500,54,0.375,0.0796065804613645,0.0700306647683715,8,0.82992496843198,0.414632730167527,8.4427040009834,457,0.893496795933361,0.723333333333333,0.692,0.754666666666667,0.916961130742049
"7620",1500,54,0.375,0.1045733345666,0.104943727535207,8,0.934245203457727,0.466956839530765,11.5912448114666,440,0.754957223262145,0.720666666666667,0.7,0.741333333333333,0.944244604316547
"7621",500,55,0.375,-0.0407313345202563,0.0529878891517721,4,-0.0112158081271769,-0.00560149630175422,8.15895305608553,174,1.16413996295827,0.85,0.876,0.824,1.0631067961165
"7622",500,55,0.375,-0.00726800100506648,0.0572372705564534,5,0.123887841615897,0.061683906254428,8.77616613292085,200,1.05918054647397,0.898,0.892,0.904,0.986725663716814
"7623",500,55,0.375,-0.0224790207789122,0.063327731092437,5,0.205328081675998,0.10241659210798,8.36589341900333,186,1.12369723283263,0.878,0.868,0.888,0.977477477477477
"7624",500,55,0.375,0.00669978737514938,0.0659779186804416,5,0.304072985227629,0.151211980130279,10.8796580029076,198,0.805576617741637,0.858,0.876,0.84,1.04285714285714
"7625",500,55,0.375,0.0426067818095562,0.0788559982194525,6,0.433588484463243,0.216558182090531,7.34614292604111,165,1.09010386068941,0.78,0.8,0.76,1.05263157894737
"7626",500,55,0.375,0.0107331469563915,0.084950016943409,6,0.508018454123383,0.253058876397216,9.87405549246262,173,1.1991173692698,0.792,0.78,0.804,0.970149253731343
"7627",500,55,0.375,0.0416032628005486,0.116572160944539,6,0.633524833209785,0.314435182523714,7.76819509045895,152,1.35164725628635,0.748,0.708,0.788,0.898477157360406
"7628",500,55,0.375,0.0606026396581104,0.129063151371754,7,0.734379554950928,0.367152613872369,6.22515045019756,136,0.81183732636198,0.672,0.668,0.676,0.988165680473373
"7629",500,55,0.375,0.139275413696168,0.203439325113563,7,0.834163051270514,0.392685610645766,7.20258168054728,153,0.786996018189626,0.714,0.796,0.632,1.25949367088608
"7630",500,55,0.375,0.169804931115589,0.234282521780121,7,0.912528746421364,0.453396920759972,9.49994687073893,158,0.923708901304537,0.74,0.72,0.76,0.947368421052632
"7631",1000,55,0.375,-0.0141777381861186,0.0305871128073134,5,0.00612626139314542,0.00305789987817007,11.5120508347507,387,0.942723855779862,0.88,0.874,0.886,0.986455981941309
"7632",1000,55,0.375,-0.00314789231860803,0.0337974766294045,5,0.10077243891273,0.0503789201103814,9.12309041907385,368,1.12867438934266,0.874,0.876,0.872,1.0045871559633
"7633",1000,55,0.375,0.00804643767335192,0.037131757850437,5,0.176348638683247,0.0880475730099023,8.21407081224077,337,1.03103070140433,0.864,0.868,0.86,1.0093023255814
"7634",1000,55,0.375,0.0299125644400898,0.0427122093947779,6,0.330991269072096,0.164651607782223,7.98037245953119,298,1.33481817487022,0.789,0.804,0.774,1.03875968992248
"7635",1000,55,0.375,0.028012127826807,0.0459875714846089,6,0.400809874461725,0.200206155075055,8.80520703350309,382,1.07252114312261,0.827,0.826,0.828,0.997584541062802
"7636",1000,55,0.375,0.0405584939168343,0.0524543682438419,7,0.506644326786022,0.253180222714281,7.63431518271543,323,0.986773529588139,0.758,0.752,0.764,0.984293193717278
"7637",1000,55,0.375,0.0659618160004896,0.0606188854550107,7,0.628809263401383,0.313999249503777,9.08768249711894,310,1.08853721182649,0.768,0.78,0.756,1.03174603174603
"7638",1000,55,0.375,0.046909900177841,0.0701337936987484,7,0.729519065233343,0.364124489818503,8.30700318915809,353,1.01776392672299,0.758,0.738,0.778,0.948586118251928
"7639",1000,55,0.375,0.0986390358982042,0.0904978565605029,7,0.832498685267637,0.415753801021922,12.2355925711717,334,0.963937471986739,0.732,0.726,0.738,0.983739837398374
"7640",1000,55,0.375,0.153245690731278,0.159215692288817,7,0.934483071551456,0.46638046536802,9.1395828275041,325,0.772220450492565,0.741,0.732,0.75,0.976
"7641",1500,55,0.375,-0.0225604683424947,0.024910408226862,5,-0.00607384967275695,-0.0030327053572744,8.90601494626965,534,1.15161116235729,0.882,0.882666666666667,0.881333333333333,1.00151285930408
"7642",1500,55,0.375,-0.0128995024248253,0.0254450346701269,5,0.0917521818470885,0.0458745056356311,9.17764800306405,518,1.16223062919156,0.862,0.848,0.876,0.968036529680365
"7643",1500,55,0.375,-0.000810617179880543,0.0273116995511784,6,0.184273199632164,0.0920503576737086,9.10844300437108,546,1.09798604594047,0.862,0.84,0.884,0.950226244343891
"7644",1500,55,0.375,-0.0198714306458815,0.0308588424835791,6,0.334652155627679,0.166515386595949,6.72530591816784,544,1.0764971824863,0.835333333333333,0.829333333333333,0.841333333333333,0.985736925515055
"7645",1500,55,0.375,0.0112015158400197,0.0354504896425332,6,0.396444756891815,0.197537403910471,9.70179063157321,506,1.19955821579942,0.800666666666667,0.766666666666667,0.834666666666667,0.9185303514377
"7646",1500,55,0.375,0.0361255248458838,0.0398461881408827,7,0.534429453828572,0.267000364567925,10.2088095359147,507,0.94069302468992,0.782,0.765333333333333,0.798666666666667,0.958263772954925
"7647",1500,55,0.375,0.0382040748946388,0.0447928132656322,8,0.632017783373105,0.315969092493604,7.94343333475455,515,0.983770787428648,0.743333333333333,0.742666666666667,0.744,0.99820788530466
"7648",1500,55,0.375,0.0384601950583389,0.0543465454851468,8,0.734134917557933,0.367067432571668,6.80251277409801,489,1.19648160330612,0.742666666666667,0.730666666666667,0.754666666666667,0.968197879858657
"7649",1500,55,0.375,0.0469938675514117,0.0682853770963764,9,0.833368081407296,0.416269805252902,8.3174063293443,515,0.899108802641904,0.747333333333333,0.744,0.750666666666667,0.991119005328597
"7650",1500,55,0.375,0.135300265584466,0.107596584140078,8,0.934647401359697,0.464300777016067,10.493358202485,449,1.11723422973356,0.732666666666667,0.662666666666667,0.802666666666667,0.825581395348837
"7651",500,56,0.375,-0.0498323133951276,0.0485997292097199,4,-0.0213807617367868,-0.0106477091927825,7.99410742619235,169,0.908221404628526,0.88,0.864,0.896,0.964285714285714
"7652",500,56,0.375,-0.00698201019773039,0.0587827666133002,5,0.102606393582289,0.0513026650850779,7.770851842581,180,1.21067261612608,0.832,0.836,0.828,1.00966183574879
"7653",500,56,0.375,-0.050078919316519,0.0581163655685441,5,0.216314585888797,0.108076304911967,8.90549353331371,211,1.33109606502189,0.892,0.88,0.904,0.973451327433628
"7654",500,56,0.375,0.0336803728353979,0.069017430782621,5,0.287980188698553,0.142413839171852,7.37509319549852,153,1.19669322000006,0.804,0.776,0.832,0.932692307692308
"7655",500,56,0.375,0.0537329138553626,0.0806730513434424,6,0.425446585004568,0.210672404649223,7.24069941850254,205,0.91166889559236,0.818,0.788,0.848,0.929245283018868
"7656",500,56,0.375,0.0357305154623801,0.0949394508282962,6,0.523907404593141,0.261269508398479,6.50054183074481,170,1.04058077874792,0.77,0.74,0.8,0.925
"7657",500,56,0.375,0.0759995095916449,0.101550785662935,6,0.625999652583019,0.305795821204895,5.99048766285977,175,0.847548957200391,0.792,0.792,0.792,1
"7658",500,56,0.375,0.0763479478125038,0.130332117488961,7,0.727069455601707,0.363410159143999,7.16454750867472,163,1.17903401916749,0.772,0.804,0.74,1.08648648648649
"7659",500,56,0.375,0.130336672865518,0.174103221083455,6,0.834341643587516,0.409407268561064,7.13910388488453,168,0.629069844570808,0.726,0.76,0.692,1.09826589595376
"7660",500,56,0.375,0.177047477515554,0.23096568236233,8,0.90951614937768,0.453034180940775,7.8958023465304,166,0.836649457337698,0.706,0.672,0.74,0.908108108108108
"7661",1000,56,0.375,-0.00643845459941218,0.0307110232463017,5,-0.0202965295532799,-0.0101279565879182,7.46448135302423,343,1.2325150423355,0.853,0.844,0.862,0.979118329466357
"7662",1000,56,0.375,-0.00577669152229748,0.0338755917793473,5,0.109092765060741,0.0545319810987627,11.2133443322819,355,1.1900756430363,0.878,0.874,0.882,0.990929705215419
"7663",1000,56,0.375,-0.000347601952730369,0.0384583263738099,5,0.186654008528881,0.0929004868165177,11.4279448152227,363,1.2043377248618,0.844,0.826,0.862,0.958236658932715
"7664",1000,56,0.375,0.0243309172337774,0.0411019260626915,6,0.333851219178413,0.166887824959331,7.1159210061629,357,1.19518715220409,0.837,0.846,0.828,1.02173913043478
"7665",1000,56,0.375,-0.0079501517758874,0.0481695384468522,6,0.434174830747929,0.217038276313394,7.39854914665794,360,1.18386329867641,0.787,0.774,0.8,0.9675
"7666",1000,56,0.375,0.0533302722432016,0.0494908473754394,7,0.50990757771892,0.254420452933525,10.1344773216188,345,0.958266400733269,0.793,0.784,0.802,0.977556109725686
"7667",1000,56,0.375,0.0318860221777252,0.0596000740603592,7,0.634321974328417,0.316655563480813,7.05003927493689,351,0.886540248059738,0.742,0.728,0.756,0.962962962962963
"7668",1000,56,0.375,0.0405904958407169,0.0744088951004414,8,0.731558445149269,0.365729706672676,8.10741622155045,306,0.904097557913806,0.72,0.726,0.714,1.01680672268908
"7669",1000,56,0.375,0.116644025001179,0.101754327396551,7,0.834257115543075,0.406916134562162,8.22256414936752,330,0.900032752969977,0.723,0.692,0.754,0.917771883289125
"7670",1000,56,0.375,0.165217253103338,0.159285442679435,7,0.933801308311981,0.466899977766801,9.21001356041905,307,0.750767000749766,0.746,0.752,0.74,1.01621621621622
"7671",1500,56,0.375,-0.0197088742838804,0.0217008136042527,5,-0.00826024962361749,-0.00412529356196245,9.12948350832978,526,1.16310961177385,0.884666666666667,0.884,0.885333333333333,0.998493975903615
"7672",1500,56,0.375,0.000455074617834109,0.0240670728679751,5,0.0946816170042686,0.0472548213773349,9.30103596736682,563,0.961710111731791,0.866,0.864,0.868,0.995391705069124
"7673",1500,56,0.375,-0.00235724465120207,0.0252793736131874,5,0.179414034671046,0.0897057620027407,8.6805067168754,562,1.07475683492104,0.866,0.878666666666667,0.853333333333333,1.0296875
"7674",1500,56,0.375,0.0311481433587527,0.0304791029561672,6,0.334580112632074,0.16673021839716,8.84055184764058,545,1.12623663078822,0.831333333333333,0.817333333333333,0.845333333333333,0.966876971608833
"7675",1500,56,0.375,0.0358149767299564,0.0330888183980967,9,0.392408493201703,0.196039337637644,10.1330811281307,518,0.99807116496237,0.81,0.814666666666667,0.805333333333333,1.01158940397351
"7676",1500,56,0.375,0.0205520593751533,0.0383951189279934,7,0.533420088683247,0.266683266332264,10.1864018382017,515,1.18533077169322,0.791333333333333,0.784,0.798666666666667,0.981636060100167
"7677",1500,56,0.375,0.0704820840633841,0.0427358006549402,7,0.619409479527116,0.309626458439034,9.19047596343771,552,0.932675289806319,0.774666666666667,0.776,0.773333333333333,1.00344827586207
"7678",1500,56,0.375,0.0758071707770505,0.0554755296349647,7,0.731978369256108,0.362314609178276,7.76814606663019,468,1.03165525799847,0.738,0.768,0.708,1.08474576271186
"7679",1500,56,0.375,0.0728205084624944,0.0714367207236574,8,0.834085105163157,0.415741935886915,7.6843030120589,504,1.06509548831013,0.742,0.734666666666667,0.749333333333333,0.980427046263345
"7680",1500,56,0.375,0.149796155144535,0.104381285258769,8,0.934793720169039,0.467330778234269,11.5976860261921,498,1.02732980023982,0.728666666666667,0.742666666666667,0.714666666666667,1.03917910447761
"7681",500,57,0.375,-0.0158923144971336,0.0505109862033725,4,-0.00834104780220078,-0.0041576622714152,8.67973135974684,191,0.934483109289076,0.854,0.876,0.832,1.05288461538462
"7682",500,57,0.375,-0.0141205316992162,0.0568280661061177,5,0.119061415035607,0.0594455262763705,7.38099025752822,155,1.09366031097108,0.78,0.764,0.796,0.959798994974874
"7683",500,57,0.375,-0.000828602174082061,0.057642362447095,5,0.183243305038726,0.0913670352092433,10.2094711191326,167,1.26342592478243,0.838,0.832,0.844,0.985781990521327
"7684",500,57,0.375,0.0382382050453542,0.0692221286155574,5,0.325051202877758,0.162017092494605,10.7052774007076,170,0.985613311154497,0.864,0.856,0.872,0.981651376146789
"7685",500,57,0.375,0.0147183108302045,0.0766029392638835,6,0.431038472311871,0.214929415527369,8.1427517200539,192,1.08102736550867,0.802,0.772,0.832,0.927884615384615
"7686",500,57,0.375,0.0266593903374579,0.0956911702321071,6,0.5320230295811,0.265800436421345,7.03073773964099,170,0.857526795329569,0.756,0.744,0.768,0.96875
"7687",500,57,0.375,0.0540087505435941,0.107823681520236,7,0.620801364134585,0.309640215538705,6.95746713498404,175,0.857359035291758,0.756,0.752,0.76,0.989473684210526
"7688",500,57,0.375,0.107358260694844,0.131687405099485,6,0.728516666723737,0.361755158718913,8.18219834887294,176,0.778510791072248,0.8,0.788,0.812,0.970443349753695
"7689",500,57,0.375,0.11241852245692,0.18155055704414,6,0.834120279038069,0.4148230226429,6.46781231038588,164,0.714773173161334,0.736,0.672,0.8,0.84
"7690",500,57,0.375,0.240620754467034,0.245306497862901,7,0.911952631972631,0.45014586513042,8.21115838868862,171,0.982109462496553,0.734,0.736,0.732,1.00546448087432
"7691",1000,57,0.375,-0.0271572174381724,0.0313532973326788,5,0.0288200074566984,0.014388179583887,9.62321403970526,354,1.14216768841345,0.854,0.85,0.858,0.990675990675991
